,depature_date,hotel_name,reg,types,room-type,Sales Person ,sales
1009,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,8205.0
1010,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,28742.5
1011,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,12477.5
1012,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,8137.5
1013,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,4882.5
1014,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,8137.5
1015,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,102435.0
1016,2024-03-30,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,23175.0
1017,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,5725.0
1018,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,21542.5
1019,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,14375.0
1020,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Derek,25800.0
1021,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Leo,9050.0
1022,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,10500.0
1023,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,7400.0
1024,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,4882.5
1025,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,43530.0
1026,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,7725.0
1027,2024-03-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,61072.5
1028,2024-03-31,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,11835.0
1029,2024-03-31,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,10520.0
1030,2024-03-31,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,2170.0
1031,2024-03-31,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,1165.0
1032,2024-03-31,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,1875.0
1033,2024-03-31,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,1395.0
1034,2024-03-31,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,3440.0
1035,2024-03-31,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,8240.0
1036,2024-03-31,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,2712.5
1037,2024-03-31,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,26040.0
1038,2024-03-31,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,10840.0
1039,2024-03-31,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,1875.0
1040,2024-03-31,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,4882.5
1041,2024-04-01,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,4655.0
1042,2024-04-01,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,3797.5
1043,2024-04-01,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,5967.5
1044,2024-04-01,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,1545.0
1045,2024-04-01,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,18122.5
1046,2024-04-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,1972.5
1047,2024-04-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,1972.5
1048,2024-04-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,4515.0
1049,2024-04-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,19910.0
1050,2024-04-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,4882.5
1051,2024-04-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,17902.5
1052,2024-04-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,10815.0
1053,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,15170.0
1054,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,1935.0
1055,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,24080.0
1056,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Leo,5430.0
1057,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,1545.0
1058,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,16250.0
1059,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,16480.0
1060,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,4635.0
1061,2024-04-02,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,71730.0
1062,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,11177.5
1063,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,1995.0
1064,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,10000.0
1065,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Derek,27520.0
1066,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,3090.0
1067,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,6345.0
1068,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,3090.0
1069,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,28237.5
1070,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,34485.0
1071,2024-04-02,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,9330.0
1072,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,11680.0
1073,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,11445.0
1074,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,1875.0
1075,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,3420.0
1076,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,9222.5
1077,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,41160.0
1078,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,4882.5
1079,2024-04-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,4882.5
1080,2024-04-03,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,5917.5
1081,2024-04-03,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,657.5
1082,2024-04-03,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,5805.0
1083,2024-04-03,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,1810.0
1084,2024-04-03,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,4635.0
1085,2024-04-03,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,645.0
1086,2024-04-03,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,4995.0
1087,2024-04-03,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,1627.5
1088,2024-04-03,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,16275.0
1089,2024-04-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,11722.5
1090,2024-04-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,5917.5
1091,2024-04-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Derek,16290.0
1092,2024-04-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,5177.5
1093,2024-04-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,13905.0
1094,2024-04-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,1627.5
1095,2024-04-04,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,9862.5
1096,2024-04-04,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,25530.0
1097,2024-04-04,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,24712.5
1098,2024-04-04,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,14647.5
1099,2024-04-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,13905.0
1100,2024-04-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,14085.0
1101,2024-04-05,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,9310.0
1102,2024-04-05,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,7890.0
1103,2024-04-05,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,677.5
1104,2024-04-05,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,8155.0
1105,2024-04-05,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,19530.0
1106,2024-04-05,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,9205.0
1107,2024-04-05,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,8370.0
1108,2024-04-05,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,7500.0
1109,2024-04-05,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Amy,20640.0
1110,2024-04-05,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,515.0
1111,2024-04-05,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,19530.0
1112,2024-04-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,7890.0
1113,2024-04-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,20640.0
1114,2024-04-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,13390.0
1115,2024-04-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,542.5
1116,2024-04-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,1627.5
1117,2024-04-06,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,10845.0
1118,2024-04-06,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,3750.0
1119,2024-04-06,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,18920.0
1120,2024-04-06,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,5665.0
1121,2024-04-06,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,17095.0
1122,2024-04-06,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,3945.0
1123,2024-04-06,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,11330.0
1124,2024-04-06,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,24720.0
1125,2024-04-06,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,26360.0
1126,2024-04-06,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,9765.0
1127,2024-04-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,7095.0
1128,2024-04-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,42622.5
1129,2024-04-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,26680.0
1130,2024-04-07,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,15450.0
1131,2024-04-07,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,6650.0
1132,2024-04-07,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,5425.0
1133,2024-04-07,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,12700.0
1134,2024-04-07,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,12500.0
1135,2024-04-08,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,17195.0
1136,2024-04-08,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,1125.0
1137,2024-04-08,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,14207.5
1138,2024-04-08,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,16480.0
1139,2024-04-08,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,17902.5
1140,2024-04-08,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,26265.0
1141,2024-04-08,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,49440.0
1142,2024-04-08,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,10690.0
1143,2024-04-08,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,32080.0
1144,2024-04-08,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,42730.0
1145,2024-04-08,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,17902.5
1146,2024-04-08,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,3090.0
1147,2024-04-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,10520.0
1148,2024-04-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,39752.5
1149,2024-04-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,8680.0
1150,2024-04-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,5665.0
1151,2024-04-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,1545.0
1152,2024-04-08,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,38452.5
1153,2024-04-09,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,5625.0
1154,2024-04-09,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,14085.0
1155,2024-04-09,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,6097.5
1156,2024-04-09,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,4882.5
1157,2024-04-09,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,5805.0
1158,2024-04-10,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,7740.0
1159,2024-04-10,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,4120.0
1160,2024-04-10,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,7500.0
1161,2024-04-10,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,13760.0
1162,2024-04-10,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,3090.0
1163,2024-04-10,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,4280.0
1164,2024-04-10,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,9765.0
1165,2024-04-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,3750.0
1166,2024-04-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,10850.0
1167,2024-04-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,19770.0
1168,2024-04-10,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,9765.0
1169,2024-04-11,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,9205.0
1170,2024-04-11,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,9205.0
1171,2024-04-11,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,1085.0
1172,2024-04-11,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,1250.0
1173,2024-04-11,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,1030.0
1174,2024-04-11,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,22785.0
1175,2024-04-11,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,1315.0
1176,2024-04-11,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,7210.0
1177,2024-04-11,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,22785.0
1178,2024-04-12,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,21775.0
1179,2024-04-12,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,6180.0
1180,2024-04-12,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,6510.0
1181,2024-04-12,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,7595.0
1182,2024-04-12,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,15450.0
1183,2024-04-12,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,8130.0
1184,2024-04-12,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,6250.0
1185,2024-04-12,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,17200.0
1186,2024-04-12,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,14015.0
1187,2024-04-12,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,7210.0
1188,2024-04-12,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,19530.0
1189,2024-04-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,5150.0
1190,2024-04-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,6510.0
1191,2024-04-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,19530.0
1192,2024-04-12,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,15450.0
1193,2024-04-13,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,10840.0
1194,2024-04-13,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,3945.0
1195,2024-04-13,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,4240.0
1196,2024-04-13,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,4280.0
1197,2024-04-13,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,1355.0
1198,2024-04-13,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,10520.0
1199,2024-04-13,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,35310.0
1200,2024-04-13,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,3090.0
1201,2024-04-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,5000.0
1202,2024-04-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,10840.0
1203,2024-04-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,1460.0
1204,2024-04-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Leo,27520.0
1205,2024-04-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,15835.0
1206,2024-04-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,4500.0
1207,2024-04-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,78120.0
1208,2024-04-14,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,3870.0
1209,2024-04-14,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,6510.0
1210,2024-04-14,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,9765.0
1211,2024-04-14,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,15390.0
1212,2024-04-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,7500.0
1213,2024-04-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,4065.0
1214,2024-04-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,9270.0
1215,2024-04-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,3945.0
1216,2024-04-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,9140.0
1217,2024-04-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,12195.0
1218,2024-04-15,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,6180.0
1219,2024-04-15,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,3090.0
1220,2024-04-15,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,3130.0
1221,2024-04-15,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,3295.0
1222,2024-04-15,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,7980.0
1223,2024-04-15,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,19530.0
1224,2024-04-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,7500.0
1225,2024-04-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,7890.0
1226,2024-04-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,11370.0
1227,2024-04-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,1030.0
1228,2024-04-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,6510.0
1229,2024-04-16,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,6575.0
1230,2024-04-16,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,10162.5
1231,2024-04-16,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,2660.0
1232,2024-04-16,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,9765.0
1233,2024-04-16,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,9862.5
1234,2024-04-16,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,9375.0
1235,2024-04-16,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,14347.5
1236,2024-04-16,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,3255.0
1237,2024-04-16,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,6180.0
1238,2024-04-16,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,6180.0
1239,2024-04-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,7400.0
1240,2024-04-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,12770.0
1241,2024-04-17,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,7452.5
1242,2024-04-17,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,7232.5
1243,2024-04-17,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,5665.0
1244,2024-04-17,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,2170.0
1245,2024-04-17,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,6180.0
1246,2024-04-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,2710.0
1247,2024-04-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,6875.0
1248,2024-04-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,2060.0
1249,2024-04-18,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,3945.0
1250,2024-04-18,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,8130.0
1251,2024-04-18,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,5425.0
1252,2024-04-18,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,14647.5
1253,2024-04-18,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,2500.0
1254,2024-04-18,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,6097.5
1255,2024-04-18,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,6880.0
1256,2024-04-18,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,9270.0
1257,2024-04-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,5805.0
1258,2024-04-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,3945.0
1259,2024-04-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,3255.0
1260,2024-04-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,2280.0
1261,2024-04-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,14647.5
1262,2024-04-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,14647.5
1263,2024-04-19,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,9127.5
1264,2024-04-19,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,1380.0
1265,2024-04-19,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Derek,3620.0
1266,2024-04-19,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,542.5
1267,2024-04-19,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,8137.5
